1,Debbie Ngarewa-Packer
2,Rawiri Waititi
3,Heather Te Au-Skipworth
4,T?kuta Ferris
5,Donna Pokere-Phillips
6,Mariameno Kapa-Kingi
7,John Tamihere
8,Hana Tapiata
9,Merepeka Raukawa-Tait
10,Eru Kapa-Kingi
11,Tureiti Moxon
12,Elijah Pue
13,Naida Glavish
14,Tumanako Silveira
15,Taiaha Hawke
16,Kate Cherrington
17,Tina Porou
18,Wendy Biddle
19,Te Ropu Poa
20,Fallyn Flavell
21,Rangi McLean
