1,Winston Peters
2,Fletcher Tabuteau
3,Tracey Martin
4,Shane Jones
5,Ron Mark
6,Darroch Ball
7,Mark Patterson
8,Talani Meikle
9,David Wilson
10,Denis O'Rourke
11,Erika Harvey
12,Mahesh Bindra
13,Jamie Arbuckle
14,Mark Arneil
15,Joshua Gunn
16,Stu Husband
17,Jenny Marcroft
18,Tricia Lawrence
19,Robert Gore
20,Robert Griffith
21,Jackie Farrelly
22,Anthony Odering
23,Taylor Arneil
24,Anne Degia-Pala
25,John Hall
26,Brenda Steele
27,Robert Monds
28,Antony Woollams
